"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100"
"V1372",0.0462775377167107,0.00529714006278935,0.00283710933735901,0.00476460438594227,0.00559069912682795,-0.000294411091872913,0.00458811999599352,-0.0028730057103551,0.00209280333623474,-1.04390767950806e-05,0.000606673406058744,9.65624058908921e-05,-0.000756618952192679,0.00607188661760259,-0.00202552107534275,0.00310629133477854,-0.00377116758998047,-0.000918733757282021,-0.000144255388337617,-0.000184171076555302,-0.00172732517367459,0.000375606366395877,0.00229527132542819,0.0014058690168397,0.00548258243857759,0.000758435049554144,0.000474900103388254,-0.000861579457815207,0.00152693227210263,0.00520556487843925,0.000624694893658437,0.00141950378132792,-0.0046023315011562,0.0037303360318971,0.000338929784990282,-0.000245881898558838,-0.000184204804146568,-0.00162638192192359,-0.000372207412868349,0.00271248941904479,-0.0014170941328583,0.000846115056052113,-0.00403998148845882,-0.00363211780042918,-0.0024867754477077,-0.000822072618600064,-0.00394669590379187,-0.00147387706181357,0.0034409200039242,-0.00389148094794982,0.00139708383081689,0.00239818285908123,-0.00235179720478976,0.00141837874072147,-0.000419931361147935,-0.000694913449459688,-0.00227499541477523,0.00169817042603815,0.00129835459335899,-0.00366219386417159,-0.00152242100787156,0.000266436644453625,0.000539319737566645,0.00165770990398641,0.00241470484874429,4.47108870475185e-05,-0.00056530562976035,-0.00187231463649249,0.000623080442367054,0.000456769449317284,-0.00018033123089474,0.00500928909766291,0.00169529919059082,0.00104183669019987,0.000880717393383541,0.00215023618240787,0.000239310871077649,-0.000182593479955741,-0.000781841966740767,-0.000467360218947379,-0.00129614317556816,0.00115996215830351,-0.00234736435307962,-9.94840092603862e-05,0.00126359625252931,-0.00012368949718647,-0.00163782587120836,0.00193547928169452,-0.00340036528566547,0.000418651917655381,0.00253704019072118,-0.000500645606427373,9.52152770921195e-05,-0.00196437145719406,0.00122237105297684,0.000440413673056386,0.000825516761838174,0.00111665050503905,0.000827196174574296,-0.000773412116956293
"V1373",0.0209081801344703,0.00523072936481854,0.00137611237569404,0.00591488597688432,0.00456953551619322,-0.00465048658085939,-0.000544857740280192,0.000476653641023988,-0.000121264518243937,-5.32951061132995e-05,-0.00130927257966056,0.00170546116490537,0.00118510006725998,-0.00189644098008949,0.00124152624554239,-0.000724170509721342,0.00336225394651636,-0.000440857150878581,-1.46862794408813e-05,-0.0010001158434124,0.00266483792258166,-0.00137327277780092,0.00084711973500694,-0.00104100174247221,0.00269871586588799,-0.000466773101025905,0.00169591001371719,-0.000870695946478384,0.000419369435126518,-0.000306160321817118,0.000202273280614528,-0.000783974649631193,-0.000189251492620122,-0.000466293789179843,0.000135089942526707,0.000249738376216023,-0.000239849107165579,-0.000227385756421143,-0.00278592711719805,0.000804092234754182,0.000288186736089722,0.00146694057010591,0.000863890908267476,-0.00106908764982964,0.000321359074739143,-0.000736701014434178,0.000618569652961114,-0.000512438999171863,0.00158736897836906,-0.000344623983117778,-0.000346858755189418,0.00045815054414016,-2.86786680779155e-05,-0.00136930923112225,-0.0010406369507498,-0.000592289295722158,-0.00081335441917136,-0.000733583865167815,0.00179626495022618,0.000487881000409128,0.000569650230829697,-0.000145820569005976,-3.03076387894543e-05,-0.000228408891340927,0.000203242432102942,-0.00118554059345215,0.000323744986834151,0.000375481412436391,-0.000788727850115348,0.000231908527332831,-0.00029706165223755,-0.000644101624294547,0.00155788842123915,0.000310777625831023,-0.0012720338173317,0.000328084293408629,-0.00017598692493826,0.000177007889012525,-0.000103769114351058,-0.000708937162839618,-0.000627011495339285,-0.000735846130358069,-0.00074543393299692,0.000653352019822635,0.000708925605879318,0.000177346458749964,0.000270388873283354,0.00112700840582855,-6.5732737406587e-05,4.53204155558538e-05,0.000401917364202098,-0.000675426590245295,0.00132126992029937,-0.000318244002676532,-0.000501185748740292,-0.000336359378416483,-0.00157433278958957,0.00102426292540168,0.000218036495323692,-0.000339356858934719
"V1374",0.00411630928512768,0.00196833003478378,0.00295435276820115,0.00339532967195738,0.00260814390191045,-0.000605256525780173,0.00304898082102066,-0.00351813370563231,0.00326893578650605,-0.000710732663812332,0.00167854376122737,0.000182909439238866,0.000731880814430504,0.000482531424809769,-0.000178636026329504,-0.0010887440600037,0.000531427301819317,-0.00313058712906496,-0.000759710180025062,0.00248239064239403,0.00183646548018063,0.00102941890252321,0.00144854120549175,-0.00108406259293695,0.00150959600381672,0.000943727271593884,-0.00087460957269183,-0.000247850779250929,-0.00175602202996375,0.000512778131602854,0.00211495287615836,-0.000377584803401064,0.00140776451215561,0.00135331584440441,0.00126618449555357,0.00119129324612736,-0.00160389187709312,0.000539392894978682,-0.00101861735885475,0.000131252890494481,0.00207480650961754,0.00183365699961733,-0.00377135944473603,-0.000612115659868165,0.000386423950009007,0.000437938375028484,-0.0020387771242107,-0.00177637665435538,0.000213852709943588,-0.00111596652128955,0.00128115506608214,0.000928180838786049,0.00121573511453544,-0.00168766372552155,0.000770641340097647,0.000626552039402937,0.00119587502352222,7.45151583889296e-05,0.000713396196958139,-0.00129392800909843,-0.000228332301317794,-0.00152854039099804,-0.00188627634195262,-0.0011058547201645,0.000764989092433544,0.000957087324448042,0.00256993510233712,-0.00171966247077591,-0.000121093491597233,0.00082526042074302,0.00150436727115212,0.000104420226022969,-0.000333642516022396,-0.00179397579250816,0.000738513967075218,0.000246292290548249,0.000604236352500572,0.00015439261088566,0.00101033003838933,0.000136410827224857,-0.000451258801525984,0.000171036663473089,-0.00114572331688732,7.52315963884228e-05,0.000781772425979103,0.000776092305549444,0.00145353045994079,0.00115141090147965,0.000396094762975027,-0.00284124845881705,-0.0013337902009193,-0.000209459650252169,0.00119669201000813,-0.000406796244345396,0.00102057014665529,0.000781054196690732,-0.00074159357965332,0.000672192051209814,-0.00109360459232497,-0.000509685782900179
"V1375",0.0117020375454132,0.0115273043529883,0.000449078192391752,0.00158661469888789,0.00130786014729221,-0.00144067409162665,-0.00080339743073188,-0.00232696738447685,0.00121879584050372,0.00041186742896975,7.31812700245632e-05,-3.88196525896326e-05,0.00103874988146828,-0.000588953706058863,0.0013069896470254,-0.00158164553992839,0.00133788536107145,-0.0019424484399073,-0.00253027481327751,-0.000154765765855873,0.000552228102275435,0.00167455832509126,0.000949110055142461,-0.000356609990609436,0.000437014816143272,0.000753276676206604,-4.40651834995303e-05,0.00144219091213051,-0.00174790082766657,0.000432941433648508,-5.18178517914657e-05,-0.000300047067801582,0.00016189696248296,-0.000498720017786359,-0.000492245090750368,0.0018898020992915,-0.00156604207902301,0.000615348821226832,-0.00113945318960819,-0.000835347817890178,-0.000533324241785627,-0.000160979251823508,0.00210662677836683,-0.000666817122114351,0.000369713266874413,8.94231862759943e-05,0.000479441182267041,0.000486385909466412,-0.000729373605926047,-0.000513934153201918,-0.000250516218390573,0.00130869712700448,-0.000276218193023163,-0.000777293039267078,-0.000350725470727227,0.00144893431959399,0.000687801219332807,5.44941587170304e-05,0.00166770583031605,0.000749869698385501,-0.00066552731411196,-0.00167597106890876,-0.00108205358729725,0.00122654160016512,0.00127030546281666,0.000763238116329685,-0.001475942389934,0.00105025851865876,0.000567628116786801,-0.000128031662998817,0.000983222889634436,0.00129316016671627,0.000147356303907132,-4.81884130202794e-06,-4.37832216480919e-05,-0.00069217971285026,-0.000252359522923304,0.00149950045195918,-0.000814180809783758,0.000320094907341093,-0.00057428854669587,0.00128159934075755,-0.00161290583519847,-0.000510821464306799,-0.00037920886130333,-0.000638047852134715,-0.000756426522973984,-0.000167707275781226,-0.00121033004160325,-0.000790523179911618,-0.000210193595587499,0.00218231024884465,-0.000941069036377803,-0.000420761578415197,7.64472551188477e-05,-0.000504296129587296,0.000401899772928775,0.000332569560603415,0.000677126110804064,-0.000109884506338403
"V1376",0.0130988739278454,0.0017092782771103,-0.00198955298734703,0.00372087539484004,0.00369408534508838,-0.00524138688681625,-0.00315741038443008,-0.00126325624949414,-0.000105467327475958,-0.001450420892424,0.0038203597542412,-0.000883928151263635,0.00444420990502401,0.00672684915799265,-0.00160035806136256,-0.000370023504554314,0.00335471856172597,-0.00310893005678165,-0.00470183554108621,0.00091478092730687,0.00823329130362737,0.000329945954351886,0.00294988874500787,-0.00333520374897128,0.000505538908333791,-0.00150253052987415,5.75004348612278e-06,0.00280586295341449,-0.00333528268359401,8.3555015332866e-05,0.00529515490927629,0.000712314266832141,0.00275468366932866,0.00233546865406204,0.000643498340045917,-0.000217493169900749,-0.000366455508764247,0.000831504402926851,-0.0026951974420962,-0.000982618838091654,0.00210769073623852,0.00110193397851679,0.0019756775864968,0.00110220581309758,0.000282378278309962,-0.001249034956687,0.00356508273933209,-0.00106318866657659,0.00298577943665391,0.0031784358033611,-0.000325791576560894,0.000211626448469894,0.00110290814077172,0.00177416841133224,0.00307800077684926,-0.00122157694094478,0.00128673775965358,0.000401293826711584,0.00253924351653864,-0.000410473175363669,0.00331358474944952,-0.00110523038277725,-0.00228256939929902,0.00323406231458303,-0.000713516279669617,0.000698988205538905,0.000902913449680522,-0.00121018452098013,0.000850275493458491,-0.00400672939170684,0.000570424949558272,-0.00169985751219279,-0.000933342801984757,-0.00161821305805914,-0.000905092682255525,0.000291275753685104,0.00111828892107179,-0.00135929619076317,0.000232274682612073,-0.00174008963209031,0.00109151693884438,-0.00135774560654705,-0.00431917081815306,0.00360665176483337,0.000738047486082864,-0.0013005663014083,-0.00198002789137802,-0.00247305143426819,0.00106737045759464,-0.00110000794711464,0.00126221406448966,0.00216748131024184,0.000467967277850316,-0.000971726679128826,0.00037827682751075,-0.00067677645408211,-0.00182334965348515,0.00239104538929498,0.00145412229587273,0.00186424531283841
"V1377",0.0128572725613522,0.0116466767804085,0.000735572733298968,0.00378759450331982,0.00337496863168556,-0.00800110864446714,0.000354578355473575,-0.00157977746112537,0.00436874293648213,0.000516413338432164,-0.00411989557163525,0.00162923392285134,0.00190609233359806,0.000276868840791988,8.61832588452113e-05,-0.0014603979585222,0.00113904659092659,-0.000157494166738975,-0.002690673328505,-0.00443864692309157,-0.00261222460336785,-0.000826199506854377,-0.000410450223453843,-0.00319405436456205,-0.00241349406368989,-0.00697806120376064,-0.00290340833319274,0.00328211622890162,-0.00550959728749117,-0.00223627346875239,-0.00517518350811521,0.00429712843247293,-0.00566702039782079,0.00153307880730591,-0.000726470362091615,-0.00540368741808721,-5.08165191507935e-05,-0.000652883136145343,-3.63207117120814e-05,0.0029915182612345,0.000412623223424322,0.00385704202558352,-0.00065482420620208,-0.00164193763948226,0.000908000937932481,0.00159482508680663,-0.00135705183927138,0.00128072043442215,0.000181055549560693,0.000807161081432981,0.0028497615160875,0.000533890722356784,-9.43715467828459e-05,0.000852217150596362,-0.000488298528086871,0.00052655931172426,-0.000756083453901982,-0.000861347722425212,-0.00158685169153717,-0.00091557802045913,-0.00133293843644487,0.00124138195848992,0.00208231245261514,5.75353049439209e-05,0.00129948707411887,0.000456493005015084,0.00292279301998199,0.00121634030612124,0.00135345557358592,0.000673706153705015,0.00109917304523597,0.00168484035890267,-0.00183810146022476,0.000544924512561634,0.00179749483862659,-0.000567213659580007,-3.50146614873066e-05,-0.000845884315839924,0.00120776605959771,-0.00273889182366781,0.00161495727741004,-0.000364446702577317,0.000318318243301249,0.00410141375505779,0.00273548682134967,0.00293017169228444,0.00124485073691569,0.0016506138968674,-0.0014018779201028,-0.00123951195983248,0.000997296645265821,0.00122807469771248,0.00178116301107294,-0.000201846248862966,0.00095768354056771,-0.00117635014790366,0.00123687655569895,0.00157734948244414,-0.00196016862523577,-0.000535689762429795
"V1378",0.0163599517129652,0.0153135445142296,-0.0010167633831852,0.000818622191309758,0.000275902334245673,-0.00507035346786651,-0.00370561446168462,-0.0003622640809682,0.00477597205112256,0.00014584573125151,4.85077266946503e-05,0.00249706634778156,-0.00116285977287134,-0.00460280666650115,-0.00478077017918832,-0.00162838748195287,-0.00403870374328553,-0.00751099855762706,-0.00226669052415826,0.00181216143441009,-0.00160584575476532,0.00690084570276763,0.00852353494663541,0.00483195294097097,-0.00336723067440598,0.00104868101453332,0.00402293220224566,-0.000406221142325359,0.00139106605685277,0.00223582584673802,-0.00256284101488612,-0.00133513248802102,0.00402513537799279,0.0003112779388745,-0.00197957881529242,0.00305075601970377,8.90262915831841e-05,0.00289866299298004,-0.00147986428567245,0.00442116911041821,-0.00106801082478546,0.00585048754134532,0.00237200503490483,0.00111752361562977,0.00229932223716464,-0.00213550987344725,0.00470313858959682,0.00407950971563899,-0.0044471477376813,-0.00208878636831344,-0.00285794588454624,0.00356605947776444,0.00314161475842269,0.000167708997721723,-0.00267308596797852,-0.00053770636919612,-0.0001998243110225,-0.000149100664259793,0.00200828973052618,0.00497737599184774,-0.00227726316638441,-0.00217651001810166,0.00229958150035119,4.06699433183185e-05,0.00116323307979592,0.00167535286832604,-0.00245483450087277,0.000839684949064043,-0.000441010624178887,-0.00011544361382734,-0.0022785776182902,-0.000122094100236696,0.000123828327769022,0.00285967515347865,-0.000957317434591699,-0.00399114634057081,0.00534491424423635,0.00542533870587472,-0.00289783409440764,0.00387591987470216,-0.00229096131135699,0.00139628600648464,-0.0008813759901898,0.00213410547078664,-0.00461919175321007,-0.00243573898775055,0.00212191218109965,0.0013427360843682,0.00155743606392367,-0.00457363167240356,-0.00154181471515992,-0.000720911275527659,-0.00415331475113523,-0.00211139099825013,0.000407939676722114,-0.000446063249020836,-0.00319424271524925,0.000428024332439214,-0.00103777005647108,0.00264423736541382
"V1379",0.00213227259373897,0.00192504520084581,-0.00197059044221151,-5.70960667547279e-06,0.000586180769368873,-0.00194839749122289,0.00273668275832369,-0.00219496550076315,0.00178848572311685,-0.00140256300821031,0.000731025294078076,0.000343455697002335,0.00159168027360371,-0.00163690546351734,0.00108119114590047,-0.000337630268158071,0.00171807775063858,-2.44028081291567e-05,0.00129320101646024,-5.29527681451922e-05,0.0011429414900154,-0.00216424070202253,0.00227443111448277,0.00104231552011293,0.000684345781040663,-0.000514475982109625,0.000223054384944005,0.000120313965082753,-0.00180784748171255,0.000436077342712723,-0.000377111906513288,0.000928736505108581,0.00130126354403032,0.000685492070669482,0.00129800031983376,1.90264092661421e-05,-0.000710623389635099,0.000808977979182034,-0.00131372002807844,-1.62487596940806e-05,0.000100195808952131,2.95692535596804e-05,0.00132206623346828,0.000571103489932331,0.000326444108409097,-0.00054934342204514,0.000380449998247659,-0.000728823781487498,0.000338978828760226,-0.000109142735302825,0.00137550857003451,-1.78170826456799e-05,0.000151119921593709,0.000743718548528851,-0.000889328140101715,0.000948266392656836,0.00135511713677477,-0.000176343939315464,-0.00109091963222409,0.000587214662248627,-0.000437291699931219,-0.00103617891659207,-0.000170103476113193,-0.000168947597592893,-3.45772926557536e-05,-0.000433490008405446,0.000815709640786333,0.000822251671415568,9.0537182292078e-05,-0.000428829452566705,-0.000597839151302083,0.000232203995238066,-0.00103839626709763,-0.000609092198116881,-0.00131419486285473,-0.00060494493911961,0.000300956523989134,0.000175815534089804,0.000491657633231778,0.000824181351403393,-0.000996430490963031,0.000242518453548601,0.00100240592018474,-0.00163325884201794,-0.00230507649636685,0.000963664571601324,0.000502407811675166,-8.45626663422102e-05,0.000566740052660527,-0.000419005922870003,-0.00121432173038621,0.00064144427059764,-0.000434230457035897,0.000526863166231366,0.00122973391300497,0.00103013876631961,0.000201863074434429,-0.000541311539904645,-0.000331787694924875,0.000516146679196989
"V1380",0.00633277153214978,0.0076119768854337,0.00115572761543776,0.00412069220951202,0.00297223822910927,-0.00258356892468318,-0.000713513108016658,-0.00137072143008995,0.00247887301821342,0.000535831313941934,-0.00141683627206537,0.000174951685265499,0.00205487353695074,0.00134381410395389,0.000658467324800541,-0.000168485663232306,0.00217485268557074,-0.00186716797698134,-0.0036904428682077,-0.000564772886970781,0.000957364085390134,-0.00198220860088871,-0.000346802975910171,-0.000956006985397434,0.000540451545560117,-0.00057136428354936,0.00032387278021248,0.00111025573955435,-0.00168297070201729,0.000217015044184671,0.00179575005717401,-0.00168371666099838,7.60582566350217e-05,-0.00079529321519475,-0.000612135083260113,-0.000783817272802398,-0.000750457065251377,0.000386070388064832,-0.000132043058202233,0.000886098541920345,0.00017678742921141,-0.000982746946678406,-0.000799442744333947,0.000796599170200243,-0.000395404318236429,0.00011847003645137,-0.0003640700657942,0.000774896421626916,-0.000569572581014903,-0.00107507498065077,-0.000192799102826177,-0.000726740933211813,-0.000948570866422348,-0.00104115628504162,-0.002043958084268,0.00127753483007768,0.00153223491613385,0.000185223814393045,0.000122866231429357,-0.000218167425631003,0.000146482555089699,7.98294318242526e-05,0.000382360499234602,-0.00113206046226913,0.000880342790678249,0.00056481445603139,-0.000688927596143277,0.00143950353758833,-0.000123172275631338,-0.000253734355573407,8.56202084725292e-05,0.000607336564576137,-0.000908871188221092,0.000655151731649659,-2.88603065967239e-05,0.000664394825754685,-0.000806129335765075,0.000411357988905095,-0.00121738652852336,-0.00119658802371696,0.000374693859182927,0.000848586248405734,-0.000578065225132984,-0.000725533714681158,-0.000654908774809596,-0.000139561578760134,0.000663524194790437,0.000295350206692299,0.000138064181335899,-0.000831666343432179,0.0016767632263052,0.00192056324688026,-0.000150269586157587,0.001756076010213,-0.000653524395565347,-9.60260142347474e-05,0.000911249051820839,0.00091417302827848,0.000281560144430735,0.000303384124262965
"V1381",0.00946856997306299,0.0116105848724026,0.000639065317529394,0.00204676223786361,0.00416306581986629,-0.00859868283052806,0.00385627269920641,-0.00253576597248534,0.00238064566918198,0.000467889638518419,0.00010361863695733,0.00174500077293186,0.00193189996331212,0.000257432549624472,-0.000298648017439942,-0.000942076270539095,0.00307438243342654,-0.00655225629892943,-0.00262056305318666,0.00272234360834403,0.00245113157583639,0.000794228065836531,0.0029188403297246,-0.00264581716648198,0.00231807682402497,0.00108033315246323,-0.00117553132570388,0.000525795539087856,0.000315765395141596,0.00328124138676947,0.000221914317100311,0.00101554450595882,-1.64236458510232e-05,-0.000463987431975735,0.00077630490428024,0.00105881533916507,-0.00147633077233477,-0.000471524002457014,-0.000551807072999512,0.00206616093044287,-0.000184092220398794,0.00133205923754995,0.00154673523007578,-0.000184166256199412,-0.000336474139690514,-0.00164279881625647,0.000687083842872481,0.000739438016018207,0.000608729875590642,-0.000299794189260175,0.000763952029756029,0.000205671090324356,-0.000752049552601809,0.000808018341231285,0.000237802632351218,7.28786989889314e-06,0.000402724927490485,-0.000286420176197321,0.00188930699909876,9.71783439123434e-05,0.00128943533019269,-0.00175248394208896,9.01020512834938e-05,-0.000444615197955013,-0.000651393516092206,0.000619140904559765,0.000805339708615644,0.000657449034078727,-0.00229785682451917,2.75081784733156e-05,0.000150061858475886,-0.00124037072631846,-0.000534146955567149,5.76117586412118e-05,-0.00198061826600738,-0.000799025845440194,-6.78229678412445e-05,0.000527103938514193,0.000511853386933707,0.000689081371310779,0.00116661283501681,0.000447920602900746,-0.00120928994767912,-0.000268435351329734,0.00109953856295047,0.000895039092206464,-0.000482312093260184,0.00168481211947805,-0.00161629065661767,-0.0013346184253113,0.000881951686639623,0.000232678471578731,0.00166008823839014,0.00108178134727127,-0.00194423095408726,-0.000310067410773307,0.000395796400364418,-0.000555321243194066,-0.00113307762866698,0.000830026717779161
"V1382",0.00285080861818021,0.00154679143578289,-0.00285469366059315,0.00295793137940983,0.00262299830270154,-0.00360678286937886,0.000943485992011167,-0.000225323576186904,-0.00130634895577281,-0.000817998799342211,0.00146326425702088,0.000436485224194826,0.000715056756420214,0.000547880590626393,-0.000726637848597062,-0.000101633626693778,-0.00012718698036204,-0.00155422565433256,-0.000519716457828575,0.000185544250293225,0.00135046611821806,0.00137582580702448,0.00294662119518758,-0.000105931819971053,0.000321856570615619,-0.00138710529489636,-0.00145664014496491,0.000528023248725584,0.000172158320988717,-0.00128591362174559,0.000876124198753021,-0.00125670541019208,0.00113596378735843,0.000533252915045905,-0.000220054348756781,-0.000546078135572808,0.000498958978222034,0.000579072577443742,-0.00177535382126202,-0.0018687690332896,0.000766239991164816,0.00201992415406117,-0.00148761152941086,0.000236650361812706,0.00181579747275047,-2.16144648839153e-05,0.00102945075411468,-0.000354105927038424,0.00127043247296605,-0.000194902346643238,0.000106283643919411,-0.00196844255093642,0.000205863194625312,-0.00173110031759321,0.00228885711648702,-0.00126725931542266,0.00225731867974184,-0.000563273321612311,0.00064472465094779,0.000290263321737094,0.000316730964149403,-3.0498057873945e-05,0.00123584026170551,0.00209058590543206,-0.000820252512059605,0.00127671946643664,0.00160023514012763,-1.28132011353175e-05,0.000571949997632033,-0.000645086450870993,-0.000670091822342839,-0.0014755061367853,0.000589071504972005,0.00118778156152133,-0.00054428884423757,0.000345129441136578,-0.00138667516359776,0.000434255103533694,-0.00076313979029059,-0.00123455685403639,0.000986131299221172,0.00117976552343607,-0.00156239225662493,-0.00103575000485091,0.00137811086975968,0.000131707973607915,0.00224393268880991,-0.00138221880423165,0.000155232196251451,-0.00140095185102147,-0.00121802277123639,-0.00109156039178134,0.000108094444540424,1.13447051183143e-05,1.30720488063315e-05,0.00130499186514645,-7.7085961778327e-05,-0.000966849016135322,-0.00101318647177557,-4.54377069601189e-05
"V1383",0.00448322699565686,0.00723007757977218,0.00124194703499591,0.00406985622069345,0.0041803361519535,-0.00396875112205976,0.0041907227206531,-0.000374148004578298,0.000540381177998595,-0.0013680831294731,-0.00156826311930857,0.000154734294044459,0.00722599773560285,-0.000769566170024095,0.000660512306846044,-0.00149279488118515,0.00291911341918401,-0.00150794826463026,-0.00129237560107627,0.00192165733779297,0.00150826322630041,-0.0022876478410107,0.0012867617207692,-0.00118590279221154,0.00230935329835359,0.00152603883559606,-0.00130605057896512,0.00124960837965757,0.00159875246567793,0.00144192598894329,0.000688863264786994,-0.000580394158785861,0.000276334002971727,0.00112230766805913,-0.00121276250316551,-0.000472263347974012,-0.00157432519478902,-0.000893227355794293,-0.00348157116732116,-0.000318169487741967,-0.000562863463928578,0.000518486545039459,0.000454271033257836,0.00161046779067939,-0.00020904816709659,-0.000158241868595567,-0.00145692765214168,0.000702952635614332,0.000713316904922154,0.00227583120406239,6.49496848080803e-05,-0.000705395657014925,0.00114856002110733,-0.000763259325758522,0.000369724508948691,3.85205904854913e-05,0.000913717168267725,0.000472974450918688,-0.00144488517732929,0.000322924567724743,0.00173230963974291,0.000229434968039875,-0.000607839256831241,-0.00112607034515648,-0.00126281224169439,-0.00100193503779668,0.000370724634602839,-8.44436871984391e-05,-0.00210270523848277,0.00224531759480313,0.00150204762858281,0.000272568572864225,0.000651289777283554,-2.46106090402586e-05,-0.0032693629666817,3.91919879580182e-05,-0.000976290964298734,-0.000897618083372903,-0.00144631388913839,0.00076933083334428,0.000114376345352865,0.000671167193302202,-0.00298731294796816,0.000930809684886859,0.000693691683919586,8.87453153897268e-06,0.00125362671540655,0.000156020845992375,-0.00211529598841093,-0.000337674842170657,-0.0029213228335398,1.83559905694923e-05,0.00107674724930177,0.00121874862059791,0.00134291097596,0.00132024480215314,0.000186370893182433,-0.000613298412394024,-0.0021131504055227,0.00073543276348571
"V1384",0.017675028215503,0.00698700510268516,0.0021294520905383,0.00316588238093473,0.00375456542466366,-0.00215294093185151,0.0061467943223849,-0.0028841455629333,-0.000541247344123301,-0.00234595571064355,0.00471599785365813,-0.00256604758825287,0.00250944397058009,0.00328867737978987,0.000556982395916356,-0.00295633243458684,-0.000223110600024796,-0.00494205529808952,-0.00168435753198808,-0.00166763342180126,0.000536661309053737,0.000878626085629171,0.0029506384453455,-0.00131728690509547,0.00139137268620659,0.000361082014498668,-0.00217466066907286,0.00191732890739345,0.0017706083646242,-8.58236318018689e-05,0.00134973320442741,-0.00017044459766361,0.00220296486521258,0.000335683984808381,0.00171848453459866,0.00202684364799624,-0.0019128625631449,0.0017448629635767,-0.000112444202777986,0.0015084372061726,-0.00200900927316942,0.00142740719289367,0.00167142739857019,-0.000822038910910516,0.000628392901457061,0.00135794806522699,-0.00108600051489039,0.00225985008667243,0.00230178848197245,-0.000402372549628816,0.00207658042501334,-0.00186072787004443,-0.000568846764031878,-0.000815222247074824,0.00163598071902726,0.000505974081180529,0.00136821534105408,0.00105501013639952,-0.000370494478991082,-0.000406120724180651,0.00177276123653001,8.20516913713853e-05,-0.000261100052893465,0.000837173741315202,0.0017200759940462,0.000292244474787591,0.000922089144224337,-0.000986137500535915,0.000236717493925923,-0.000643795720916639,-2.78508393893953e-05,0.000699312937265591,0.00116334755435143,0.000987202873308065,-0.000602079059794527,-0.00047080842565707,-0.000720599923461962,0.000429508223636177,0.000808956704038613,-0.00170720960498428,-0.0022870441123126,-0.000927715670216643,0.00117794543377041,0.00157058466555489,0.00138349050598977,0.000476561689165115,0.000314354414659786,-0.00070373727050841,0.000503661696715614,-0.00139300466251013,-0.00131527049550331,0.00158131660739577,-0.000667164330150474,-0.000206330789245619,-0.000810114716982377,-0.000559192415786136,0.000502637049492327,0.000466912847014803,0.00132446867918487,0.00113414439475078
"V1385",0.00653992178394213,0.00810618328219241,-0.000548690926630959,0.00261465823773186,0.00143498949612309,-0.00267005752475305,0.000439585718529184,-0.000849739302511731,0.00122234430907775,0.000156217551090147,0.00366177103567979,-0.000759238380861493,0.000395498593462068,-0.000914556917366637,0.000183736320121318,0.000472564618906942,0.000309907708941077,-0.00232383973749353,-0.00169549963090418,0.00152788935073695,0.00309496315159397,-0.000870230440118381,0.00248002609172206,0.00188104327260097,0.00050581338329383,-0.00060412849331783,0.00112355335513317,-0.00130071824437681,0.00282360679232248,0.00117889705858365,-0.000798787633066363,-0.000243195457615918,-0.000505798786021067,0.000704914610649353,0.00206470184613647,0.000689999191586479,-0.000348138111915266,0.000802844922564881,0.000487393542378242,-0.000392570702527469,0.000318742871367015,0.0013745221379023,0.000406890539807877,0.00105502952038325,0.00161561165750061,-0.000833205227051424,-0.000735963655450964,0.00109557795314763,0.000652874348661506,-0.00172078183111698,-0.000449940203459837,-0.000380627595148639,0.000339362976587573,0.000699407074452154,0.000977047729112664,-0.000416524087304417,0.000641115469101645,-0.000684476629964507,0.000851174985687311,-0.000382908577042631,-0.000217115373320484,-0.000973799974098684,0.000135404321486746,0.00345079985189361,0.000745436144316451,0.00178200181208365,0.00241970719309784,-0.0016514530976331,0.00106810573323779,-0.00117058558405141,-0.00202997500562991,-0.00114092178199147,-0.000885838774364037,0.00201072017928616,0.00128175380672287,-0.000433108074744818,0.000136670110814745,0.000510798914537116,0.00306801527456673,-0.000472245738682268,0.000408269072027342,0.000953734252221869,-0.000263248425854164,-0.00122456023915404,0.00101917175624304,-0.00189922661420312,0.00112482117062119,0.000828405256060162,-0.00085937000745039,-0.00121974091971513,-0.000180406020967389,0.00219474788686636,-0.000201862839649879,0.000570262815628858,-0.00106446533899324,0.00208020208317806,-0.000564211416237336,0.000641363277314659,-0.00185038483654657,0.00104641266674032
